latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.8943,70.8528,312.2,4.1,1.9,2002-01-01,0525,Terra,MODIS,72,6.03,281.8,93.5,D,0
34.8894,70.8491,307.2,4.1,1.9,2002-01-01,0525,Terra,MODIS,65,6.03,281.4,73.8,D,0
34.8878,70.882,302.5,4,1.9,2002-01-01,0525,Terra,MODIS,53,6.03,284,51.5,D,0
34.8974,70.8601,422.1,1,1,2002-01-02,0608,Terra,MODIS,100,6.03,298.2,422.1,D,0
34.8959,70.8708,344,1,1,2002-01-02,0608,Terra,MODIS,93,6.03,286.5,51.3,D,0
34.8885,70.8583,318.6,1,1,2002-01-02,0608,Terra,MODIS,79,6.03,284.5,18.8,D,0
34.8512,70.8621,326.7,1,1,2002-01-02,0608,Terra,MODIS,85,6.03,283.2,27.4,D,0
34.8497,70.8727,304.5,1,1,2002-01-02,0608,Terra,MODIS,59,6.03,283.9,8.1,D,0
34.8969,70.8674,308.2,1.3,1.1,2002-01-02,1710,Terra,MODIS,74,6.03,278.4,18.8,N,0
34.8946,70.8542,312.2,1.3,1.1,2002-01-02,1710,Terra,MODIS,84,6.03,278.1,23.3,N,0
34.9,70.8571,302.1,1.3,1.1,2002-01-04,0556,Terra,MODIS,51,6.03,280.2,10.6,D,0
34.8984,70.8711,302.6,1.3,1.1,2002-01-04,0556,Terra,MODIS,53,6.03,281.1,10.3,D,0
34.852,70.8504,318.5,1.9,1.3,2002-01-05,0638,Terra,MODIS,79,6.03,282.6,50.3,D,0
34.8475,70.8723,335,1.9,1.3,2002-01-05,0638,Terra,MODIS,89,6.03,282.3,99.9,D,0
34.8432,70.8636,321,1.9,1.3,2002-01-05,0638,Terra,MODIS,81,6.03,282,53.4,D,0
34.8435,70.8627,301,3.1,1.7,2002-01-06,1646,Terra,MODIS,36,6.03,273.4,47.3,N,0
34.8536,70.8629,318.8,1.3,1.1,2002-01-07,0626,Terra,MODIS,79,6.03,282.2,26.9,D,0
37.3679,66.5368,311.7,2.7,1.6,2002-01-08,0708,Terra,MODIS,42,6.03,285.6,41.8,D,0
37.3638,66.5284,305.6,2.7,1.6,2002-01-08,0708,Terra,MODIS,37,6.03,285.2,25.8,D,0
35.4903,71.4989,307.9,1.1,1,2002-01-11,0601,Terra,MODIS,66,6.03,283.9,12.2,D,0
35.4888,71.5105,300.6,1.1,1,2002-01-11,0601,Terra,MODIS,33,6.03,283.4,7,D,0
34.4986,60.7313,302.2,1,1,2002-01-28,0645,Terra,MODIS,51,6.03,284.9,5.1,D,0
37.5721,69.5368,311.6,1.2,1.1,2002-01-30,0631,Terra,MODIS,71,6.03,286.7,15.4,D,0
33.5619,65.4852,300.2,1.8,1.3,2002-02-11,0656,Terra,MODIS,27,6.03,283,9.5,D,0
37.5816,69.7987,300.3,1,1,2002-02-24,1728,Terra,MODIS,25,6.03,271.3,8.1,N,0
37.1541,68.5356,306,1.1,1,2002-02-26,0612,Terra,MODIS,60,6.03,290.1,5.3,D,0
37.5135,65.8383,320.9,1.2,1.1,2002-03-05,0618,Terra,MODIS,57,6.03,296.2,20.2,D,0
37.5116,65.846,338.4,1.2,1.1,2002-03-05,0618,Terra,MODIS,0,6.03,297.3,49.9,D,0
37.1505,68.4949,339.4,1,1,2002-03-05,0618,Terra,MODIS,0,6.03,298,38.6,D,0
37.3658,66.5554,317.5,1.4,1.2,2002-03-08,0649,Terra,MODIS,77,6.03,291.7,22.5,D,0
37.3611,66.5483,311.8,1.4,1.2,2002-03-08,0649,Terra,MODIS,0,6.03,291.6,12.5,D,0
37.3506,66.2091,306.5,1.1,1,2002-03-12,0624,Terra,MODIS,0,6.03,288.5,4.7,D,0
37.2017,68.6922,319,1.5,1.2,2002-03-17,0643,Terra,MODIS,0,6.03,296.5,24.3,D,0
32.8348,64.398,318.2,1,1,2002-04-11,0638,Terra,MODIS,64,6.03,293.3,11.3,D,0
32.8332,64.4088,313.6,1,1,2002-04-11,0638,Terra,MODIS,35,6.03,291.2,6.4,D,0
33.4947,69.6113,329.6,1.2,1.1,2002-05-19,0601,Terra,MODIS,70,6.03,305.2,22.7,D,0
33.4926,69.6117,328.5,2.2,1.4,2002-05-20,0644,Terra,MODIS,73,6.03,298.7,67.1,D,0
34.8466,70.859,303.5,1.1,1,2002-05-22,1733,Terra,MODIS,55,6.03,283.2,9.2,N,0
36.0168,63.9258,305.6,1.8,1.3,2002-05-23,1817,Terra,MODIS,65,6.03,292.8,15.2,N,0
35.0483,70.5362,321,1,1,2002-05-26,0607,Terra,MODIS,37,6.03,305.7,8.6,D,0
34.8565,70.8585,341.7,1,1,2002-05-26,0607,Terra,MODIS,86,6.03,311.2,32.8,D,0
34.8475,70.8569,342.7,1,1,2002-05-26,0607,Terra,MODIS,87,6.03,312.7,35.3,D,0
34.8581,70.8644,347.8,2,1.4,2002-05-27,1752,Terra,MODIS,100,6.03,287.2,161.5,N,0
34.8561,70.8412,312.1,2,1.4,2002-05-27,1752,Terra,MODIS,84,6.03,283,36,N,0
36.3569,64.7281,337.5,1.1,1.1,2002-05-31,0625,Terra,MODIS,42,6.03,320.1,14.6,D,0
35.2216,71.6038,321.2,1.4,1.2,2002-05-31,0625,Terra,MODIS,74,6.03,297.8,21,D,0
35.9317,63.5624,311.2,1.7,1.3,2002-05-31,1728,Terra,MODIS,81,6.03,297,18.1,N,0
36.1462,64.2394,312.6,1.6,1.2,2002-05-31,1728,Terra,MODIS,84,6.03,295.8,17.4,N,0
36.3678,64.6478,336.4,1.1,1,2002-06-05,0643,Terra,MODIS,69,6.03,317.1,12.3,D,0
35.9294,63.6138,311.2,1,1,2002-06-05,1746,Terra,MODIS,82,6.03,296,9.2,N,0
35.9276,63.6023,308.4,1,1,2002-06-05,1746,Terra,MODIS,74,6.03,296,7.1,N,0
35.8202,63.1099,333.9,1.1,1.1,2002-06-07,0631,Terra,MODIS,74,6.03,303.9,25,D,0
36.495,64.6359,309.7,1.2,1.1,2002-06-07,1734,Terra,MODIS,53,6.03,287.6,13,N,0
34.8649,70.9774,336,2.5,1.5,2002-06-08,0536,Terra,MODIS,83,6.03,310.3,90.2,D,0
34.8709,70.9737,335.6,2.5,1.5,2002-06-08,0536,Terra,MODIS,81,6.03,308.4,86.6,D,0
34.8759,70.9663,307.9,3.8,1.8,2002-06-08,1638,Terra,MODIS,65,6.03,289.4,53.6,N,0
34.8674,70.9635,311,3.8,1.8,2002-06-08,1638,Terra,MODIS,81,6.03,288.4,70.3,N,0
34.8725,70.9737,302.9,1,1,2002-06-09,1721,Terra,MODIS,52,6.03,286.1,6.6,N,0
34.9321,70.2224,305.4,1.4,1.2,2002-06-11,1709,Terra,MODIS,62,6.03,290.5,10.7,N,0
34.8697,70.9954,305.9,2,1.4,2002-06-12,1752,Terra,MODIS,66,6.03,291.3,19.7,N,0
34.8673,70.9673,313.9,2,1.4,2002-06-12,1752,Terra,MODIS,88,6.03,289.1,35.1,N,0
35.9827,68.9119,331.1,1,1,2002-06-18,0612,Terra,MODIS,72,6.03,310.5,13.6,D,0
34.8554,70.9444,304.5,1,1,2002-07-02,1727,Terra,MODIS,53,6.03,290.1,5.8,N,0
35.2922,71.3934,363.3,1,1,2002-07-02,1727,Terra,MODIS,100,6.03,294.4,100.2,N,0
35.2908,71.3826,323.8,1,1,2002-07-02,1727,Terra,MODIS,100,6.03,292.9,21.7,N,0
34.8503,70.9354,303.6,1.6,1.2,2002-07-06,1703,Terra,MODIS,56,6.03,286.8,12.1,N,0
35.6961,63.2273,304.7,1.6,1.3,2002-07-10,1817,Terra,MODIS,61,6.03,293.9,9.9,N,0
34.8549,70.942,310,1.3,1.1,2002-07-13,1709,Terra,MODIS,79,6.03,288.8,14.7,N,0
34.8597,70.9432,304.4,1.1,1,2002-07-13,2122,Aqua,MODIS,60,6.03,287.7,7.7,N,0
34.8506,70.9405,300.4,1.1,1,2002-07-13,2122,Aqua,MODIS,23,6.03,287.5,5.2,N,0
34.8549,70.9365,301.5,2,1.4,2002-07-14,1752,Terra,MODIS,41,6.03,289.4,11.7,N,0
35.3888,71.3585,310.9,1.1,1,2002-07-20,1715,Terra,MODIS,81,6.03,293,10.2,N,0
35.3871,71.3475,304.4,1.1,1,2002-07-20,1715,Terra,MODIS,59,6.03,291.8,5.3,N,0
35.3899,71.3562,302.7,1.3,1.1,2002-07-20,2128,Aqua,MODIS,35,6.03,290.3,8.2,N,0
35.3828,71.3605,320.2,1,1,2002-07-21,0830,Aqua,MODIS,59,6.03,302.8,9.1,D,0
35.059,67.8149,328.3,1,1,2002-07-28,0836,Aqua,MODIS,70,6.03,312.6,11.5,D,0
36.083,64.0583,311.2,1.1,1.1,2002-08-01,1740,Terra,MODIS,80,6.03,296.2,9.5,N,0
36.1219,64.1751,310.9,1.1,1.1,2002-08-01,1740,Terra,MODIS,79,6.03,296.7,9.4,N,0
36.1332,64.185,316.6,1.1,1.1,2002-08-01,1740,Terra,MODIS,93,6.03,296.6,14.9,N,0
36.1312,64.1728,309.2,1.1,1.1,2002-08-01,1740,Terra,MODIS,74,6.03,296,8.2,N,0
36.163,64.1898,309.9,1.1,1.1,2002-08-01,1740,Terra,MODIS,67,6.03,295.4,8.2,N,0
36.0922,64.1146,341.8,3.2,1.7,2002-08-02,0720,Terra,MODIS,85,6.03,311.4,137.6,D,0
36.0942,64.11,343.9,3.2,1.7,2002-08-02,0720,Terra,MODIS,87,6.03,312.4,157.2,D,0
36.0439,64.0552,333.4,3.2,1.7,2002-08-02,0720,Terra,MODIS,70,6.03,310.5,71.8,D,0
36.0146,64.0453,350.5,3.2,1.7,2002-08-02,0720,Terra,MODIS,93,6.03,307.3,242.5,D,0
36.0462,64.0495,331.8,3.2,1.7,2002-08-02,0720,Terra,MODIS,63,6.03,310.4,62,D,0
36.0565,64.1378,303.4,2.3,1.5,2002-08-02,1823,Terra,MODIS,55,6.03,293.1,13,N,0
36.1304,64.2833,306.7,2.4,1.5,2002-08-02,1823,Terra,MODIS,64,6.03,293.4,18.4,N,0
36.1285,64.2569,307.8,2.4,1.5,2002-08-02,1823,Terra,MODIS,60,6.03,293.6,20.6,N,0
36.1363,64.2528,372.1,1.2,1.1,2002-08-03,0625,Terra,MODIS,100,6.03,320.7,122.5,D,0
36.1009,64.2999,341.5,1.2,1.1,2002-08-03,0625,Terra,MODIS,77,6.03,317.3,24,D,0
36.109,64.3148,337,1.2,1.1,2002-08-03,0625,Terra,MODIS,69,6.03,319,14.9,D,0
36.1106,64.3017,337.3,1.2,1.1,2002-08-03,0625,Terra,MODIS,68,6.03,317.6,15.5,D,0
36.125,64.2641,336.8,1.2,1.1,2002-08-03,0625,Terra,MODIS,61,6.03,318.8,16.6,D,0
36.1266,64.2511,348.6,1.2,1.1,2002-08-03,0625,Terra,MODIS,90,6.03,317.7,44,D,0
36.1281,64.2379,343.1,1.2,1.1,2002-08-03,0625,Terra,MODIS,65,6.03,314.1,29.1,D,0
36.1378,64.2398,381.4,1.2,1.1,2002-08-03,0625,Terra,MODIS,100,6.03,318.8,167.9,D,0
36.146,64.2545,350.7,1.2,1.1,2002-08-03,0625,Terra,MODIS,92,6.03,319.8,42.6,D,0
36.1475,64.2415,344,1.2,1.1,2002-08-03,0625,Terra,MODIS,74,6.03,319.4,23.8,D,0
36.1671,64.3245,342.7,1.2,1.1,2002-08-03,0625,Terra,MODIS,64,6.03,323,19.3,D,0
36.1979,64.3364,340.5,1.2,1.1,2002-08-03,0625,Terra,MODIS,61,6.03,322.2,14.2,D,0
36.1995,64.3236,345.2,1.2,1.1,2002-08-03,0625,Terra,MODIS,87,6.03,324.3,24.1,D,0
36.2091,64.3254,348.8,1.2,1.1,2002-08-03,0625,Terra,MODIS,91,6.03,322.4,33,D,0
36.2107,64.3122,342.8,1.2,1.1,2002-08-03,0625,Terra,MODIS,71,6.03,322.4,16.9,D,0
31.0723,61.929,330.7,1.4,1.2,2002-08-03,0626,Terra,MODIS,47,6.03,312.3,16.9,D,0
36.0405,64.1647,324.3,1.6,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,297.6,39.2,N,0
36.0513,64.1616,318.8,1.6,1.2,2002-08-03,1728,Terra,MODIS,97,6.03,296.9,27.5,N,0
36.1009,64.3609,314,1.5,1.2,2002-08-03,1728,Terra,MODIS,88,6.03,296.7,19.9,N,0
36.0873,64.1693,335.1,1.6,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,296.6,65.4,N,0
36.0908,64.1797,309.6,1.6,1.2,2002-08-03,1728,Terra,MODIS,66,6.03,295.8,13.2,N,0
36.0875,64.1629,328.1,1.6,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,296.1,47.4,N,0
36.1544,64.39,336.6,1.5,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,298.5,65.5,N,0
36.1513,64.3736,330.6,1.5,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,299,50.2,N,0
36.1758,64.3835,308.8,1.5,1.2,2002-08-03,1728,Terra,MODIS,26,6.03,296.5,10.6,N,0
36.1727,64.3673,309.1,1.5,1.2,2002-08-03,1728,Terra,MODIS,24,6.03,296.9,11.3,N,0
36.2187,64.371,316.4,1.5,1.2,2002-08-03,1728,Terra,MODIS,93,6.03,297.4,22,N,0
36.2156,64.3545,323.1,1.5,1.2,2002-08-03,1728,Terra,MODIS,100,6.03,297.1,34.3,N,0
36.2204,64.3651,311.5,1.5,1.2,2002-08-03,1728,Terra,MODIS,82,6.03,297.3,15.1,N,0
36.2155,64.3804,339.7,2.1,1.4,2002-08-04,0708,Terra,MODIS,64,6.03,322,43.3,D,0
36.2106,64.4033,337.5,2.1,1.4,2002-08-04,0708,Terra,MODIS,52,6.03,321.2,38,D,0
36.108,64.2112,309.1,1.5,1.2,2002-08-04,1811,Terra,MODIS,75,6.03,296.9,13.3,N,0
34.7663,65.6587,325.8,1,1,2002-08-20,0842,Aqua,MODIS,67,6.03,310.7,9,D,0
33.6586,64.1338,335.9,1,1,2002-08-26,0632,Terra,MODIS,78,6.03,314,20.2,D,0
33.6571,64.1446,328.7,1,1,2002-08-26,0632,Terra,MODIS,55,6.03,312.7,10.5,D,0
33.6496,64.1322,327.2,1,1,2002-08-26,0632,Terra,MODIS,43,6.03,311.8,8.8,D,0
35.769,67.61,343.5,1.1,1,2002-08-27,0848,Aqua,MODIS,87,6.03,315.6,34.9,D,0
35.7783,67.6085,334.7,1.1,1,2002-08-27,0848,Aqua,MODIS,76,6.03,316.3,18.7,D,0
35.4265,71.6134,336.6,1.2,1.1,2002-08-29,0835,Aqua,MODIS,87,6.03,307.3,32,D,0
35.2421,65.3204,327.9,1,1,2002-09-11,0631,Terra,MODIS,74,6.03,309.1,12.4,D,0
34.8428,64.8322,325.2,1,1,2002-09-12,0848,Aqua,MODIS,62,6.03,311.6,8,D,0
35.6254,66.275,353.4,1.1,1.1,2002-09-13,0619,Terra,MODIS,96,6.03,305.3,70.7,D,0
35.6238,66.2879,339.2,1.1,1.1,2002-09-13,0619,Terra,MODIS,86,6.03,305.1,38.7,D,0
35.6211,66.2676,323.7,1.1,1.1,2002-09-13,0619,Terra,MODIS,65,6.03,303.4,13.6,D,0
35.6194,66.2809,363.6,1.1,1.1,2002-09-13,0619,Terra,MODIS,100,6.03,309,103.1,D,0
34.6714,64.2937,325.5,1.8,1.3,2002-09-14,0702,Terra,MODIS,64,6.03,307.7,31.3,D,0
35.5948,68.34,323.5,2,1.4,2002-09-16,0649,Terra,MODIS,72,6.03,302.4,31.5,D,0
34.811,65.0695,318.9,1.3,1.1,2002-09-16,0650,Terra,MODIS,42,6.03,303.3,11.7,D,0
34.8085,65.0834,321.7,1.3,1.1,2002-09-16,0650,Terra,MODIS,60,6.03,301.9,16.6,D,0
34.8132,65.6109,328.2,1.8,1.3,2002-09-16,0823,Aqua,MODIS,76,6.03,305.8,36.7,D,0
34.5078,64.3781,322.5,1.2,1.1,2002-09-21,0841,Aqua,MODIS,57,6.03,310.2,12.7,D,0
35.351,70.2675,325.3,1.2,1.1,2002-09-21,0841,Aqua,MODIS,76,6.03,304.4,18.5,D,0
34.5511,64.3225,327.7,1.2,1.1,2002-09-21,0841,Aqua,MODIS,73,6.03,309,16.8,D,0
34.591,64.4429,340.2,1.2,1.1,2002-09-21,0841,Aqua,MODIS,87,6.03,306.8,43.5,D,0
35.239,71.2975,313.6,1,1,2002-09-22,0612,Terra,MODIS,51,6.03,298.5,8.7,D,0
35.2373,71.308,317.6,1,1,2002-09-22,0612,Terra,MODIS,70,6.03,296.2,12.1,D,0
35.2393,65.3397,319.7,1.5,1.2,2002-09-22,0613,Terra,MODIS,61,6.03,304.1,14.5,D,0
35.2286,65.3382,342.3,1.5,1.2,2002-09-22,0613,Terra,MODIS,90,6.03,304.2,67.7,D,0
35.2361,65.3323,335.8,1.5,1.2,2002-09-22,0613,Terra,MODIS,85,6.03,305.3,48.9,D,0
35.2343,65.3485,325.5,1.5,1.2,2002-09-22,0613,Terra,MODIS,73,6.03,303.9,25.4,D,0
35.239,71.3076,312.6,1.1,1,2002-09-22,1715,Terra,MODIS,85,6.03,284.8,14.6,N,0
35.237,71.295,303.3,1.1,1,2002-09-22,1715,Terra,MODIS,54,6.03,285.8,7.9,N,0
35.24,71.3079,302.6,1.3,1.1,2002-09-22,2127,Aqua,MODIS,50,6.03,283.8,10.7,N,0
35.2327,71.2988,312.2,1,1,2002-09-23,0829,Aqua,MODIS,43,6.03,288,11,D,0
35.2416,71.2967,321.6,1,1,2002-09-23,0829,Aqua,MODIS,78,6.03,290.5,19.6,D,0
34.5836,63.8782,318.4,1.8,1.3,2002-09-23,0829,Aqua,MODIS,45,6.03,304.1,19.2,D,0
34.58,63.8599,319.4,1.8,1.3,2002-09-23,0829,Aqua,MODIS,56,6.03,302.9,21.6,D,0
35.2154,65.054,318.5,1.5,1.2,2002-09-23,0829,Aqua,MODIS,59,6.03,304.7,12.6,D,0
35.2178,65.0478,318,1.5,1.2,2002-09-23,0829,Aqua,MODIS,55,6.03,304.9,13.8,D,0
33.8995,69.5478,311.9,1,1,2002-09-29,0619,Terra,MODIS,14,6.03,296.3,7.3,D,0
34.7219,65.5002,317.7,1,1,2002-10-07,0842,Aqua,MODIS,44,6.03,305.3,6.3,D,0
35.4983,71.5302,304.9,1.9,1.3,2002-10-07,2044,Aqua,MODIS,62,6.03,284.1,21.6,N,0
35.5033,71.5446,303.7,1.8,1.3,2002-10-07,2044,Aqua,MODIS,56,6.03,284.9,20.7,N,0
35.498,71.5332,333.8,1,1,2002-10-08,0612,Terra,MODIS,77,6.03,295.9,32.6,D,0
35.2389,71.2957,310.3,1,1,2002-10-08,0612,Terra,MODIS,53,6.03,294.3,8,D,0
35.2372,71.3062,314.4,1,1,2002-10-08,0612,Terra,MODIS,71,6.03,291.6,11.3,D,0
35.2387,71.2978,304,1.1,1,2002-10-08,1714,Terra,MODIS,58,6.03,284.6,9.1,N,0
35.4982,71.5311,342.9,1,1,2002-10-08,1714,Terra,MODIS,100,6.03,289.3,54.4,N,0
35.4966,71.5209,313.4,1,1,2002-10-08,1714,Terra,MODIS,87,6.03,284.5,15.1,N,0
35.4995,71.5294,305.9,1.3,1.1,2002-10-08,2127,Aqua,MODIS,66,6.03,283.9,15,N,0
35.4968,71.5439,301.6,1.3,1.1,2002-10-08,2127,Aqua,MODIS,43,6.03,285.4,11,N,0
35.493,71.5324,327,1,1,2002-10-09,0829,Aqua,MODIS,83,6.03,303.1,20.5,D,0
35.4969,71.5315,311.9,1.1,1,2002-10-10,0600,Terra,MODIS,58,6.03,297.6,8.2,D,0
34.5916,64.461,316,1.1,1,2002-10-11,0643,Terra,MODIS,46,6.03,296.4,8.6,D,0
34.5824,64.459,319.2,1.1,1,2002-10-11,0643,Terra,MODIS,66,6.03,298.4,12.6,D,0
35.445,71.5418,330.3,1,1,2002-10-11,0817,Aqua,MODIS,86,6.03,296.6,26.3,D,0
35.9381,67.4736,318.2,1.6,1.2,2002-10-11,0817,Aqua,MODIS,65,6.03,304,12.2,D,0
35.9348,67.4563,319,1.6,1.2,2002-10-11,0817,Aqua,MODIS,67,6.03,305.4,13.4,D,0
34.8115,65.7324,323.8,1.2,1.1,2002-10-12,0900,Aqua,MODIS,75,6.03,303.1,17.7,D,0
34.81,65.7192,316.5,1.2,1.1,2002-10-12,0900,Aqua,MODIS,62,6.03,301.8,8.7,D,0
36.0107,67.4832,320.9,1,1,2002-10-13,0630,Terra,MODIS,64,6.03,305.6,8.7,D,0
35.4454,71.541,307.8,1.2,1.1,2002-10-13,1733,Terra,MODIS,72,6.03,280.9,14.3,N,0
35.8855,67.4661,335.6,1.1,1,2002-10-14,0848,Aqua,MODIS,86,6.03,306.6,29.9,D,0
35.4451,71.5379,316.8,1.7,1.3,2002-10-14,0848,Aqua,MODIS,66,6.03,296.5,23.4,D,0
35.887,67.4778,325.7,1.1,1,2002-10-14,0848,Aqua,MODIS,76,6.03,305.4,15.4,D,0
35.4475,71.5488,309.5,1.1,1.1,2002-10-15,0618,Terra,MODIS,62,6.03,289.3,10,D,0
35.1542,65.8258,315.6,2.3,1.5,2002-10-17,0918,Aqua,MODIS,59,6.03,296.5,30.2,D,0
35.152,65.8173,316.4,2.3,1.5,2002-10-17,0918,Aqua,MODIS,61,6.03,296.4,32.2,D,0
35.0584,71.0089,315.4,1,1,2002-10-18,0823,Aqua,MODIS,63,6.03,300,10.5,D,0
35.4928,71.525,310.5,1.2,1.1,2002-10-19,0554,Terra,MODIS,63,6.03,293.7,10,D,0
35.5005,71.5264,304.6,1,1,2002-10-19,2108,Aqua,MODIS,61,6.03,280.6,9.7,N,0
35.2239,65.6125,310,1,1,2002-10-20,0637,Terra,MODIS,54,6.03,295.4,6.5,D,0
35.4903,71.5238,314.4,1.2,1.1,2002-10-20,0811,Aqua,MODIS,75,6.03,290.7,15.5,D,0
33.7358,64.1521,314.9,1.1,1.1,2002-10-22,0625,Terra,MODIS,28,6.03,302.1,6.9,D,0
35.7534,67.5942,308,1.4,1.2,2002-10-27,0643,Terra,MODIS,47,6.03,294.1,10.6,D,0
35.2878,71.4007,315.6,1.1,1,2002-10-27,0817,Aqua,MODIS,47,6.03,288.7,13.1,D,0
35.2859,71.3884,334.3,1.1,1,2002-10-27,0817,Aqua,MODIS,89,6.03,294,35.2,D,0
35.4087,71.5556,309.7,1.1,1.1,2002-10-31,0618,Terra,MODIS,47,6.03,293.3,8.2,D,0
35.415,71.5471,306.5,1,1,2002-10-31,1721,Terra,MODIS,68,6.03,280.6,10.2,N,0
35.9612,68.947,323.2,1,1,2002-11-01,0835,Aqua,MODIS,79,6.03,300,14.5,D,0
34.8194,69.2106,307.8,1.5,1.2,2002-11-22,0853,Aqua,MODIS,51,6.03,294,8,D,0
32.5701,63.9809,315.5,1.1,1.1,2002-11-23,0625,Terra,MODIS,70,6.03,298.7,11.1,D,0
32.5716,63.9693,315.1,1.1,1.1,2002-11-23,0625,Terra,MODIS,70,6.03,299.4,10.6,D,0
33.2446,69.3363,309.4,1.1,1,2002-11-24,0840,Aqua,MODIS,43,6.03,291.2,9.3,D,0
34.8986,63.9872,305.5,1.2,1.1,2002-11-24,0841,Aqua,MODIS,62,6.03,294.6,5.1,D,0
34.8269,70.8549,300.3,1.1,1,2002-11-25,1715,Terra,MODIS,25,6.03,274.5,9.9,N,0
34.8329,70.8464,312.1,3.8,1.8,2002-11-26,0655,Terra,MODIS,63,6.03,282.4,85.8,D,0
34.823,70.8872,310.1,3.8,1.8,2002-11-26,0655,Terra,MODIS,53,6.03,283.1,71.6,D,0
34.8204,70.8646,373.4,1,1,2002-11-26,0829,Aqua,MODIS,100,6.03,293.7,128.3,D,0
34.8189,70.8538,362.9,1,1,2002-11-26,0829,Aqua,MODIS,100,6.03,296.5,94.6,D,0
35.3193,71.4998,323.6,1,1,2002-11-26,0829,Aqua,MODIS,80,6.03,291.4,22.3,D,0
34.8255,70.8515,308.4,1.1,1.1,2002-11-27,0600,Terra,MODIS,62,6.03,290.2,9.9,D,0
34.824,70.8631,355.5,1.1,1.1,2002-11-27,0600,Terra,MODIS,98,6.03,294.7,87.6,D,0
34.8276,70.8671,303.5,3.9,1.8,2002-11-27,0912,Aqua,MODIS,51,6.03,285,44.7,D,0
34.823,70.8711,305.9,3.9,1.8,2002-11-27,0912,Aqua,MODIS,61,6.03,285.5,54.2,D,0
34.8259,70.8611,307.1,1.6,1.2,2002-11-27,1702,Terra,MODIS,70,6.03,275,24.2,N,0
34.8248,70.8611,318.4,1.1,1.1,2002-11-28,0816,Aqua,MODIS,78,6.03,284.7,20.6,D,0
34.5123,60.7169,315.7,1.2,1.1,2002-12-07,0638,Terra,MODIS,76,6.03,285.6,18.7,D,0
34.5107,60.7296,309.1,1.2,1.1,2002-12-07,0638,Terra,MODIS,68,6.03,283.7,12.1,D,0
33.5929,69.9869,300.2,1.2,1.1,2002-12-29,0600,Terra,MODIS,32,6.03,286.9,5.2,D,0
37.3936,66.124,304.5,4,1.9,2003-01-03,0930,Aqua,MODIS,48,6.03,284.4,45.9,D,0
34.6159,70.8149,305.7,1.1,1,2003-01-04,0834,Aqua,MODIS,50,6.03,290.1,5.2,D,0
37.4662,65.9909,332.6,1.1,1,2003-01-04,0835,Aqua,MODIS,83,6.03,289.7,34.7,D,0
34.7736,61.7958,303.3,1,1,2003-01-07,0905,Aqua,MODIS,45,6.03,287,4.9,D,0
34.7722,61.785,302.9,1,1,2003-01-07,0905,Aqua,MODIS,39,6.03,288.1,4.5,D,0
35.7812,63.1337,335,1.1,1.1,2003-01-07,0905,Aqua,MODIS,89,6.03,290.9,39.8,D,0
35.7797,63.1215,307.5,1.1,1.1,2003-01-07,0905,Aqua,MODIS,61,6.03,290.2,7.4,D,0
37.5073,69.5043,301.7,2.7,1.6,2003-01-07,0906,Aqua,MODIS,49,6.03,286.1,20,D,0
37.458,65.9827,365.9,1.6,1.2,2003-01-07,0906,Aqua,MODIS,94,6.03,293.4,206.8,D,0
37.4563,65.9645,322.4,1.6,1.2,2003-01-07,0906,Aqua,MODIS,71,6.03,288.8,38.6,D,0
37.5482,65.8126,306,4.8,2,2003-01-10,0937,Aqua,MODIS,54,6.03,286.9,66.2,D,0
37.5465,65.7579,305.8,4.8,2,2003-01-10,0937,Aqua,MODIS,54,6.03,286.5,62.2,D,0
34.4072,70.4944,318.1,1,1,2003-01-22,0822,Aqua,MODIS,77,6.03,288.8,15.5,D,2
34.4055,70.4833,330,1,1,2003-01-22,0822,Aqua,MODIS,86,6.03,288.1,28.6,D,2
37.5535,69.541,326.9,1,1,2003-01-22,0823,Aqua,MODIS,85,6.03,288.4,25.4,D,0
37.5697,69.525,307,1,1,2003-01-22,0823,Aqua,MODIS,64,6.03,288.9,7,D,0
37.5715,69.5365,304,1,1,2003-01-22,0823,Aqua,MODIS,53,6.03,288.2,5.3,D,0
37.5553,69.5525,351.4,1,1,2003-01-22,0823,Aqua,MODIS,96,6.03,288.1,67.6,D,0
34.509,70.0975,344.4,1.4,1.2,2003-01-23,0554,Terra,MODIS,94,6.03,295.2,80.3,D,0
34.4985,70.0957,340.9,1.4,1.2,2003-01-23,0554,Terra,MODIS,92,6.03,292,70.3,D,0
35.7753,63.1221,302.2,1.1,1.1,2003-02-02,0631,Terra,MODIS,51,6.03,286,6.4,D,0
36.7899,66.9077,319,1.1,1,2003-02-03,0847,Aqua,MODIS,77,6.03,294,17,D,0
36.7914,66.9195,309.9,1.1,1,2003-02-03,0847,Aqua,MODIS,65,6.03,290.9,8.9,D,0
37.2083,67.7687,317.9,2.6,1.5,2003-02-05,0701,Terra,MODIS,0,6.03,277.7,64.9,D,0
37.2636,68.7306,311.1,1,1,2003-02-05,0835,Aqua,MODIS,58,6.03,293,8.2,D,0
