latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
11.51089,43.09306,333.25,0.42,0.38,2023-12-11,1016,N,VIIRS,l,2,304.24,3.82,D,2
11.51221,43.0941,304.52,0.41,0.37,2023-12-12,2232,N,VIIRS,n,2,292.55,0.69,N,2
11.51052,43.09357,343.31,0.39,0.36,2023-12-16,1023,N,VIIRS,n,2,305.17,3.69,D,0
11.51301,43.09997,333,0.42,0.45,2023-12-20,1048,N,VIIRS,n,2,298.97,2.22,D,2
11.54184,43.10222,330.7,0.39,0.36,2024-01-01,1023,N,VIIRS,n,2,299.18,1.19,D,0
11.51387,43.1013,337.81,0.39,0.36,2024-01-06,1029,N,VIIRS,n,2,305.9,2.24,D,0
11.51287,43.10109,341.9,0.5,0.41,2024-01-07,1010,N,VIIRS,n,2,304.99,8.92,D,0
11.51307,43.09917,303.9,0.4,0.37,2024-01-07,2245,N,VIIRS,n,2,292.8,0.79,N,2
11.5121,43.09437,332.42,0.33,0.55,2024-01-08,0952,N,VIIRS,n,2,299.13,1.04,D,2
11.5147,43.09983,334.06,0.43,0.38,2024-01-11,1035,N,VIIRS,l,2,307.39,1.79,D,0
11.51478,43.09986,334.9,0.43,0.38,2024-01-11,1036,N,VIIRS,l,2,307.53,1.93,D,0
11.75816,42.80306,330.86,0.34,0.56,2024-01-15,1101,N,VIIRS,l,2,305.56,0.98,D,0
11.51192,43.09894,336.48,0.39,0.36,2024-01-17,1023,N,VIIRS,n,2,304.77,1.56,D,2
11.5138,43.10017,341.82,0.43,0.46,2024-01-21,1048,N,VIIRS,n,2,302.84,3.5,D,2
11.51326,43.09993,342.06,0.43,0.46,2024-01-21,1048,N,VIIRS,n,2,302.92,4.18,D,2
11.51429,43.09256,303.92,0.65,0.73,2024-01-26,2148,N,VIIRS,n,2,288.83,1.2,N,2
11.51252,43.09221,306.78,0.65,0.73,2024-01-26,2148,N,VIIRS,n,2,288.97,1.52,N,2
11.51283,43.09281,306.37,0.59,0.7,2024-01-26,2329,N,VIIRS,n,2,289.37,1.06,N,2
11.51259,43.09215,304.71,0.59,0.7,2024-01-26,2329,N,VIIRS,n,2,289.12,0.92,N,2
11.51487,43.09745,333.09,0.52,0.41,2024-02-01,1042,N,VIIRS,l,2,303.16,2.53,D,0
12.35733,42.47416,305.38,0.4,0.44,2024-02-07,2303,N,VIIRS,n,2,287.71,0.86,N,0
12.35385,42.47426,308.49,0.4,0.44,2024-02-07,2303,N,VIIRS,n,2,286.44,0.86,N,0
11.51515,43.09765,300.27,0.36,0.58,2024-02-17,2316,N,VIIRS,n,2,290.04,1.38,N,0
11.51423,43.09457,336.25,0.39,0.36,2024-02-23,1029,N,VIIRS,n,2,304.51,1.63,D,2
11.51029,43.09407,326.72,0.45,0.47,2024-02-23,2303,N,VIIRS,n,2,294.52,2.66,N,2
11.51672,43.09917,335.94,0.33,0.55,2024-02-25,0951,N,VIIRS,n,2,305.87,1.21,D,0
11.51421,43.09878,300,0.63,0.54,2024-02-26,2207,N,VIIRS,n,2,287.03,1.56,N,2
11.54647,43.04354,310.59,0.5,0.49,2024-03-02,2213,N,VIIRS,n,2,292.11,0.63,N,0
12.0336,42.27526,345.71,0.45,0.47,2024-03-06,1004,N,VIIRS,n,2,305.11,3.26,D,0
11.51317,43.10222,306.77,0.41,0.37,2024-03-17,2232,N,VIIRS,n,2,295.84,1.28,N,0
11.54853,43.06815,330.18,0.53,0.67,2024-03-18,0939,N,VIIRS,l,2,301.54,3,D,0
11.7515,42.80427,333.26,0.43,0.62,2024-03-23,0945,N,VIIRS,n,2,302.32,1.98,D,0
11.5511,43.04425,311.6,0.4,0.37,2024-03-27,2245,N,VIIRS,n,2,291.74,3.05,N,0
